country,target,target_year,imf_pp,horizon,true_value,error,quantile,prediction,error_prediction,source,error_method,method
FRA,pcpi_pch,2016,0.194806646772097,0,0.182881551438152,0.011925095333945,0.75,0.247674225126063,0.0528675783539655,bvar_mix,absolute,rolling window
FRA,pcpi_pch,2016,0.194806646772097,0,0.182881551438152,0.011925095333945,0.9,0.342585946328137,0.14777929955604,bvar_mix,absolute,rolling window
FRA,pcpi_pch,2017,0.977270403194195,0,1.02727505822742,-0.0500046550332249,0.1,0.829491103638155,-0.14777929955604,bvar_mix,absolute,rolling window
FRA,pcpi_pch,2017,0.977270403194195,0,1.02727505822742,-0.0500046550332249,0.25,0.924402824840229,-0.0528675783539655,bvar_mix,absolute,rolling window
FRA,pcpi_pch,2017,0.977270403194195,0,1.02727505822742,-0.0500046550332249,0.75,1.03013798154816,0.0528675783539655,bvar_mix,absolute,rolling window
FRA,pcpi_pch,2017,0.977270403194195,0,1.02727505822742,-0.0500046550332249,0.9,1.12504970275023,0.14777929955604,bvar_mix,absolute,rolling window
FRA,pcpi_pch,2018,1.93395411517083,0,1.83272018076792,0.10123393440291,0.1,1.78617481561479,-0.14777929955604,bvar_mix,absolute,rolling window
FRA,pcpi_pch,2018,1.93395411517083,0,1.83272018076792,0.10123393440291,0.25,1.88394946013761,-0.0500046550332249,bvar_mix,absolute,rolling window
FRA,pcpi_pch,2018,1.93395411517083,0,1.83272018076792,0.10123393440291,0.75,1.98395877020405,0.0500046550332249,bvar_mix,absolute,rolling window
FRA,pcpi_pch,2018,1.93395411517083,0,1.83272018076792,0.10123393440291,0.9,2.08173341472687,0.14777929955604,bvar_mix,absolute,rolling window
FRA,pcpi_pch,2019,1.15314809525613,0,1.10253669926413,0.050611395992,0.1,1.05191416085322,-0.10123393440291,bvar_mix,absolute,rolling window
FRA,pcpi_pch,2019,1.15314809525613,0,1.10253669926413,0.050611395992,0.25,1.10314344022291,-0.0500046550332249,bvar_mix,absolute,rolling window
