target_year,target,horizon,model,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_10,coverage_20,coverage_30,coverage_40,coverage_50,coverage_60,coverage_70,coverage_80,coverage_90,qucoverage_5,qucoverage_10,qucoverage_15,qucoverage_20,qucoverage_25,qucoverage_30,qucoverage_35,qucoverage_40,qucoverage_45,qucoverage_55,qucoverage_60,qucoverage_65,qucoverage_70,qucoverage_75,qucoverage_80,qucoverage_85,qucoverage_90,qucoverage_95
2020,ngdp_rpch,0.5,ar_bic,3.19595917701899,0.245194709645983,0.00231019165969575,2.94845427571331,13.5504920849362,27.7423814115412,18.2244720440904,0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1,1
2021,ngdp_rpch,0.5,ar_bic,0.762686391135375,0.310572439751006,0.372118049391902,0.0799959019924667,3.41778565605357,5.23246202917269,3.73842892146594,0,0.166666666666667,0.166666666666667,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
2022,ngdp_rpch,0.5,ar_bic,0.471554915822346,0.311414879650244,3.86733734769382e-06,0.160136168834754,1.94717934007409,3.38341624983793,2.34994636456244,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0.666666666666667,1,1,1,1,0,0,0,0,0.333333333333333,0.5,0.833333333333333,0.833333333333333,0.833333333333333,1,1,1,1,1,1,1,1,1
2023,ngdp_rpch,0.5,ar_bic,0.524221988351411,0.309528154029513,0.0135132153181795,0.201180619003719,2.10363199982567,3.36291762070583,2.48451385565213,0,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.833333333333333,1,1,1,0,0,0,0.166666666666667,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,1,1,1,1,1,1
2013,ngdp_rpch,1,ar_bic,0.791860046747592,0.458548616518457,0.0260880662474077,0.307223363981727,3.57462696320157,4.98197402195978,3.78576195203952,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.857142857142857,1,1,0,0,0.142857142857143,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1
2014,ngdp_rpch,1,ar_bic,1.04741452125972,0.456573085763304,0.00420988508907928,0.58663155040734,4.76051270042151,6.06092364837218,4.78045051803585,0,0.142857142857143,0.285714285714286,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.857142857142857,1,0,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1,1
2015,ngdp_rpch,1,ar_bic,0.706486056110872,0.454555391017456,0.00454592791780158,0.247384737175615,3.24524175749031,5.03236116102142,3.57668161657334,0,0.285714285714286,0.428571428571429,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1,1
2016,ngdp_rpch,1,ar_bic,0.614347884400011,0.452156939297199,0,0.162190945102811,2.6118606113452,4.9125306331326,3.2094963717567,0,0.142857142857143,0.285714285714286,0.714285714285714,0.857142857142857,1,1,1,1,0,0,0,0,0.142857142857143,0.285714285714286,0.714285714285714,0.857142857142857,1,1,1,1,1,1,1,1,1,1
2017,ngdp_rpch,1,ar_bic,0.4957634362887,0.449415409508128,0.0133347103307979,0.0330133164497745,2.56982351853366,4.88274484881755,2.93718468902719,0.285714285714286,0.428571428571429,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.428571428571429,0.428571428571429,0.714285714285714,0.857142857142857,1,1,1,1,1,1,1
2018,ngdp_rpch,1,ar_bic,0.721601987456454,0.445793888355567,0,0.275808099100887,2.96810626938159,4.84339825905129,3.49674240228431,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.714285714285714,0.857142857142857,1,1,1,0,0,0,0.142857142857143,0.285714285714286,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1,1,1
2019,ngdp_rpch,1,ar_bic,0.599519838137493,0.443208475439807,0,0.156311362697686,2.54746601949953,4.81530863121609,3.14290694985465,0.142857142857143,0.142857142857143,0.285714285714286,0.571428571428571,0.857142857142857,1,1,1,1,0,0,0,0,0.142857142857143,0.428571428571429,0.714285714285714,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1,1,1
2020,ngdp_rpch,1,ar_bic,7.6503512134963,0.440114999671829,0,7.21023621382448,32.1163972962495,67.4558029566216,44.1175086640556,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,ngdp_rpch,1,ar_bic,1.28331399678723,0.493825742874225,0.761358358277015,0.0281298956359925,5.81317999100639,9.27726222205298,6.53543479928627,0.166666666666667,0.333333333333333,0.333333333333333,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.5,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333
2022,ngdp_rpch,1,ar_bic,0.62484075353982,0.51109179670702,0.00140629808497884,0.112342658747822,2.92249818657714,5.55283771950631,3.48345307252156,0.333333333333333,0.5,0.5,0.833333333333333,1,1,1,1,1,0,0,0,0,0,0.166666666666667,0.5,0.5,0.666666666666667,1,1,1,1,1,1,1,1,1
2023,ngdp_rpch,1,ar_bic,0.964813761517294,0.50817990507234,0.00150117192120838,0.455132684523745,3.7795388013342,5.52120101195526,4.41131256193395,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0.666666666666667,0.833333333333333,1,1,0,0,0.166666666666667,0.333333333333333,0.5,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,1,1,1,1,1,1,1,1,1
2013,ngdp_rpch,1.5,ar_bic,1.14850794333569,0.528966952050063,0,0.619540991285622,4.96703843457935,5.7470451739605,5.10833329721897,0,0,0.142857142857143,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,1,1,0,0,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.857142857142857,1,1,1,1,1,1,1,1,1,1,1
2014,ngdp_rpch,1.5,ar_bic,0.978145738055677,0.530889934631301,0.0147613505779729,0.432494452846404,4.25277925303866,5.76793772257867,4.56642152199924,0,0,0.285714285714286,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,1,1,0,0,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1
2015,ngdp_rpch,1.5,ar_bic,0.849768543075669,0.526653593631487,0,0.323114949444183,3.58902096122204,5.72191132526996,4.13810571160467,0.285714285714286,0.285714285714286,0.285714285714286,0.571428571428571,0.714285714285714,0.857142857142857,1,1,1,0,0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.714285714285714,0.714285714285714,0.714285714285714,1,1,1,1,1,1,1,1,1
2016,ngdp_rpch,1.5,ar_bic,0.874704508313622,0.524720768669831,0,0.349983739643791,3.55037569308596,5.70091184255191,4.17362193138405,0,0,0.285714285714286,0.428571428571429,0.428571428571429,0.857142857142857,1,1,1,0,0,0,0.142857142857143,0.571428571428571,0.571428571428571,0.714285714285714,1,1,1,1,1,1,1,1,1,1,1
2017,ngdp_rpch,1.5,ar_bic,0.583550326907545,0.52173250778012,2.03527289324823e-05,0.0617974663984924,2.98334334006109,5.66844540914205,3.42614231396199,0.428571428571429,0.428571428571429,0.857142857142857,1,1,1,1,1,1,0,0,0,0,0,0,0.142857142857143,0.571428571428571,0.571428571428571,1,1,1,1,1,1,1,1,1
2018,ngdp_rpch,1.5,ar_bic,0.772434761190164,0.518105788369402,0,0.254328972820762,2.98070447941273,5.62904234207729,3.85201268895472,0.142857142857143,0.142857142857143,0.142857142857143,0.428571428571429,0.857142857142857,1,1,1,1,0,0,0,0,0.142857142857143,0.571428571428571,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1,1,1
2019,ngdp_rpch,1.5,ar_bic,0.862475460525819,0.514451207683869,0,0.34802425284195,3.36235031753078,5.58933657178248,4.09056647537979,0,0,0,0.285714285714286,0.714285714285714,0.857142857142857,1,1,1,0,0,0,0.142857142857143,0.285714285714286,0.714285714285714,1,1,1,1,1,1,1,1,1,1,1,1
2020,ngdp_rpch,1.5,ar_bic,7.66925031241189,0.511690911488121,0,7.15755940092377,32.4307594814843,66.1543211491131,43.5775421370986,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,ngdp_rpch,1.5,ar_bic,3.55295530453752,0.500351209890986,3.05260409464653,0,15.5856340487023,26.9694845642673,18.6686130744634,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.5
2022,ngdp_rpch,1.5,ar_bic,0.716129197961862,0.53705917211829,0.142103676028431,0.0369663498151408,3.14088802932684,5.83496437970575,3.80554655217941,0.166666666666667,0.5,0.5,0.666666666666667,0.833333333333333,1,1,1,1,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,1,1,1,1
2023,ngdp_rpch,1.5,ar_bic,1.05642993364928,0.538811174804567,0,0.51761875884471,4.30945670738116,5.8539992901929,4.8027798904186,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0.666666666666667,0.833333333333333,1,1,0,0,0.166666666666667,0.333333333333333,0.5,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,1,1,1,1,1,1,1,1,1
2013,pcpi_pch,0,ar_bic,0.0784085486195508,0.0501167240402726,0.00975554510468474,0.0185362794745934,0.331897040559065,0.544501080670723,0.388712165667372,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.714285714285714,0.857142857142857,0.857142857142857,1,1,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,1,1,1,1
2014,pcpi_pch,0,ar_bic,0.115754821382643,0.0499838311210127,0.00143287187049237,0.0643381183911383,0.521249178766692,0.696594268743246,0.53882750225724,0,0.142857142857143,0.142857142857143,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.857142857142857,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1
2015,pcpi_pch,0,ar_bic,0.133482779214893,0.0500175564426955,0.000421097331605498,0.0830441254405924,0.612201907267152,0.99131463359769,0.701285094829195,0.142857142857143,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1,1,1,1,1,1,1,1
2016,pcpi_pch,0,ar_bic,0.0779668401829109,0.049143901955235,0.0116318815359356,0.0171910566917403,0.341216696649817,0.53393170115227,0.383390993276982,0,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1,1,1,0,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.857142857142857,1,1,1,1
2017,pcpi_pch,0,ar_bic,0.0726915484421876,0.0496982330002993,0.021897686720493,0.00109562872139531,0.341355183070157,0.53995431852934,0.375022919068801,0.142857142857143,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,1,1,0,0,0,0,0,0,0,0,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,1,1
2018,pcpi_pch,0,ar_bic,0.0919584487056498,0.0487455748054171,0.022419800535156,0.0207930733650768,0.403667209538331,0.542260192454137,0.432284393863317,0.142857142857143,0.142857142857143,0.142857142857143,0.428571428571429,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,1,0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,1
2019,pcpi_pch,0,ar_bic,0.07268732297882,0.0486356955984048,0.0110624728561431,0.0129891545242721,0.338676602511893,0.528410212751004,0.369937633686289,0,0.142857142857143,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,1,1,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1
2020,pcpi_pch,0,ar_bic,0.114157420173461,0.048598070459554,0.0325940994202514,0.0329652502936556,0.508372208967218,0.776868417539979,0.56631426595275,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857
2021,pcpi_pch,0,ar_bic,0.212848830494931,0.0461705015628056,0.166678328932125,0,0.935456538865246,1.30873008743089,1.01939871059349,0,0,0,0,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.666666666666667
2022,pcpi_pch,0,ar_bic,0.953727417021207,0.0470136357308195,0.906713781290387,0,3.92902117086681,8.81505739757677,5.67496338793334,0,0,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
2023,pcpi_pch,0,ar_bic,0.202454123371387,0.0479785709029914,0.140356641073087,0.0141189113953081,0.850784270340348,1.42000125727417,1.02156202946355,0,0,0,0,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0,0,0,0,0.166666666666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333
2013,pcpi_pch,0.5,ar_bic,0.232257035856139,0.178813327964352,0.0385755754464205,0.0148681324453661,1.11671776014239,1.94274570374311,1.26100310577603,0.285714285714286,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,0,0,0,0,0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1
2014,pcpi_pch,0.5,ar_bic,0.307230040561087,0.177681677598997,0.0836981252286039,0.0458502377334858,1.45991862575399,1.9384051964571,1.5035851943704,0,0.428571428571429,0.428571428571429,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,1,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.428571428571429,0.428571428571429,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1
2015,pcpi_pch,0.5,ar_bic,0.291823366097271,0.178000711752462,0.112526066339746,0.00129658800506223,1.37975116493395,1.98447378327366,1.45656338165066,0.142857142857143,0.285714285714286,0.428571428571429,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,1,0,0,0,0,0,0,0,0,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,1
2016,pcpi_pch,0.5,ar_bic,0.289441254963395,0.176120807415485,0.113026584365735,0.000293863182175117,1.33779325889004,2.00698995895825,1.44624084771943,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,1,0,0,0,0,0,0,0,0,0,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,1
2017,pcpi_pch,0.5,ar_bic,0.226700141422741,0.175648815794234,0.00910590030306759,0.0419454253254393,1.02931845788731,1.90836436040071,1.22692539493146,0.285714285714286,0.428571428571429,0.428571428571429,0.714285714285714,0.857142857142857,1,1,1,1,0,0,0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.714285714285714,0.857142857142857,0.857142857142857,1,1,1,1,1,1
2018,pcpi_pch,0.5,ar_bic,0.287946361334028,0.173739866579921,0.087728129785926,0.0264783649681813,1.33081442921929,2.07079491112009,1.44378908415534,0.142857142857143,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,1,0,0,0,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.428571428571429,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,1
2019,pcpi_pch,0.5,ar_bic,0.244848789612923,0.173182189572565,0.0706922143003672,0.000974385739990854,1.14199058177658,1.88156530940467,1.28507835495554,0.142857142857143,0.428571428571429,0.571428571428571,0.571428571428571,0.857142857142857,0.857142857142857,0.857142857142857,1,1,0,0,0,0,0,0,0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.857142857142857,0.857142857142857,0.857142857142857,1,1
