target_year,target,horizon,method,error_method,model,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_10,coverage_20,coverage_30,coverage_40,coverage_50,coverage_60,coverage_70,coverage_80,coverage_90,qucoverage_5,qucoverage_10,qucoverage_15,qucoverage_20,qucoverage_25,qucoverage_30,qucoverage_35,qucoverage_40,qucoverage_45,qucoverage_55,qucoverage_60,qucoverage_65,qucoverage_70,qucoverage_75,qucoverage_80,qucoverage_85,qucoverage_90,qucoverage_95
2018,ngdp_rpch,1,rolling window,absolute,bvar_const,0.608312648596994,0.434479125246023,0,0.173833523350971,2.62390816159405,4.41370391189301,3.028095992395,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.857142857142857,1,1,1,0,0,0,0.142857142857143,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.857142857142857,1,1,1,1,1,1,1,1,1
2019,ngdp_rpch,1,rolling window,absolute,bvar_const,0.548637182565338,0.42440620221847,0,0.124230980346869,2.21033976386803,4.41370391189301,2.83270747670489,0,0,0.285714285714286,0.428571428571429,0.571428571428571,1,1,1,1,0,0,0,0,0.428571428571429,0.571428571428571,0.714285714285714,1,1,1,1,1,1,1,1,1,1,1
2020,ngdp_rpch,1,rolling window,absolute,bvar_const,7.63491707793406,0.451280943159256,0,7.1836361347748,31.8074587305657,67.1444060614855,43.8303826679712,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,ngdp_rpch,1,rolling window,absolute,bvar_const,1.61712559203202,0.355316918594233,1.26180867343779,0,6.99099491181681,11.4920707332048,8.32163735212734,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0.5,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0.5,0.666666666666667,0.666666666666667
2022,ngdp_rpch,1,rolling window,absolute,bvar_const,0.40639285952766,0.355316918594233,0.0100740610047695,0.0410018799286576,1.53040832516164,3.36239304280561,2.1066799346924,0.333333333333333,0.5,0.5,0.666666666666667,0.833333333333333,0.833333333333333,1,1,1,0,0,0,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.833333333333333,0.833333333333333,0.833333333333333,1,1,1,1,1,1
2023,ngdp_rpch,1,rolling window,absolute,bvar_const,0.949118927872235,0.390418597839577,0.00366750679423444,0.555032823238424,3.9953397825041,5.31968641419864,4.56416862198875,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.666666666666667,0.833333333333333,0.833333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,1,1,1,1,1,1,1,1
2013,ngdp_rpch,1.5,rolling window,absolute,bvar_const,0.967067577642221,0.560093288053817,0,0.406974289588404,4.34454638764457,5.72559228332492,4.33345563045327,0,0,0.142857142857143,0.428571428571429,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,1,0,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.571428571428571,0.857142857142857,1,1,1,1,1,1,1,1,1,1,1
2014,ngdp_rpch,1.5,rolling window,absolute,bvar_const,0.864822607996196,0.506384010223296,0.0102912517905517,0.348147345982348,4.00390766324221,4.84392616550161,3.89788906526698,0.142857142857143,0.142857142857143,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1
2015,ngdp_rpch,1.5,rolling window,absolute,bvar_const,0.730347993999038,0.487631098514432,0,0.242716895484605,3.58849248412748,4.52134573729962,3.47362483854656,0.285714285714286,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,1,0,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.714285714285714,1,1,1,1,1,1,1,1,1
2016,ngdp_rpch,1.5,rolling window,absolute,bvar_const,0.806631952874196,0.480526162333293,0,0.326105790540902,3.31929890490798,5.41052665018419,3.85107869778331,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,1,1,1,1,1,1,1,1,1
2017,ngdp_rpch,1.5,rolling window,absolute,bvar_const,0.590242942377973,0.510741595823559,0.00654019195939302,0.0729611545950203,2.69135349502052,4.58695262834005,3.05935503723351,0.428571428571429,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,1,1,1,0,0,0,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1
2018,ngdp_rpch,1.5,rolling window,absolute,bvar_const,0.612467227575583,0.497096820667775,0,0.115370406907808,2.54934121499551,4.58097586987176,3.07265336971543,0.285714285714286,0.285714285714286,0.285714285714286,0.714285714285714,0.714285714285714,1,1,1,1,0,0,0,0,0.285714285714286,0.285714285714286,0.714285714285714,0.714285714285714,0.714285714285714,1,1,1,1,1,1,1,1,1
2019,ngdp_rpch,1.5,rolling window,absolute,bvar_const,0.714459053041785,0.499775476042957,0,0.214683576998829,2.83177341119344,4.54840019997404,3.37440274914,0,0,0,0.285714285714286,0.571428571428571,0.714285714285714,0.714285714285714,1,1,0,0,0.285714285714286,0.285714285714286,0.428571428571429,0.714285714285714,1,1,1,1,1,1,1,1,1,1,1,1
2020,ngdp_rpch,1.5,rolling window,absolute,bvar_const,7.74096929937468,0.517165589278558,0,7.22380371009612,32.1498453070924,67.9616446114861,44.574886314573,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,ngdp_rpch,1.5,rolling window,absolute,bvar_const,4.12439360291888,0.386820538331926,3.73757306458695,0,17.3267358089313,34.5512657625829,22.8181221329246,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
2022,ngdp_rpch,1.5,rolling window,absolute,bvar_const,0.717788981924428,0.387247991238201,0.293079987297149,0.0374610033890781,3.24184379612837,3.68975890263028,3.25644200902132,0,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.5,0.666666666666667,0.833333333333333,1,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,1
2023,ngdp_rpch,1.5,rolling window,absolute,bvar_const,1.02567009764567,0.46453722693499,0.00997620825832723,0.551156662452358,4.05705566760935,6.34478626047676,5.20814458976064,0,0,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.5,0.833333333333333,0.833333333333333,0.166666666666667,0.166666666666667,0.5,0.5,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,1,1,1,1,1,1,1
2013,pcpi_pch,0,rolling window,absolute,bvar_const,0.094167482780542,0.0522053416179016,0.012226991231166,0.0297351499314744,0.406678831608344,0.641168302691549,0.439505826359385,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,0.714285714285714,1,0,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1
2014,pcpi_pch,0,rolling window,absolute,bvar_const,0.127709027439404,0.050696966073214,0,0.0770120613661897,0.571844165840597,0.83442178792709,0.587235318439142,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.857142857142857,0.142857142857143,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,1,1,1,1,1,1,1,1,1
2015,pcpi_pch,0,rolling window,absolute,bvar_const,0.18630652090633,0.0517880558303304,0,0.134518465075999,0.845502039613161,1.20253434535939,0.906221519910357,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1,1,1
2016,pcpi_pch,0,rolling window,absolute,bvar_const,0.111885023723238,0.0570522313740685,0.0100021728300064,0.0448306195191629,0.49123839757251,0.559067680928626,0.489069624385424,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.857142857142857,1,1,0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1
2017,pcpi_pch,0,rolling window,absolute,bvar_const,0.0756903505716565,0.0678948907796561,0.00779545979200039,0,0.348532360481273,0.670214811048886,0.411051694487986,0.428571428571429,0.428571428571429,0.857142857142857,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.428571428571429,0.428571428571429,0.857142857142857,1,1,1,1,1,1
2018,pcpi_pch,0,rolling window,absolute,bvar_const,0.098000754623428,0.0624239680281703,0.00758629457092048,0.0279904920243373,0.4376619688739,0.723891556841262,0.492347407502441,0.142857142857143,0.285714285714286,0.285714285714286,0.571428571428571,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,0.714285714285714,1,1,1,1,1,1
2019,pcpi_pch,0,rolling window,absolute,bvar_const,0.107744154821207,0.0673130963076381,0.00605123984434367,0.0343798186692256,0.505923537785913,0.634799042005665,0.509198324705745,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.714285714285714,0.857142857142857,1,1,0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1
2020,pcpi_pch,0,rolling window,absolute,bvar_const,0.205908495977824,0.0648715882409963,0.0017685397211024,0.139268368015725,0.901910992881601,1.4079429626976,1.03709660516354,0,0,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1
2021,pcpi_pch,0,rolling window,absolute,bvar_const,0.136354440068181,0.0748990151026364,0.061455424965545,0,0.546277606942673,0.676313744235809,0.58616505904361,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.833333333333333,1,1,1,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.833333333333333,1,1,1
2022,pcpi_pch,0,rolling window,absolute,bvar_const,0.954076908180508,0.0760841307780709,0.877992777402437,0,3.8956416192822,8.35438712510727,5.52741546953989,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333
2023,pcpi_pch,0,rolling window,absolute,bvar_const,0.23973295251183,0.0667064518575636,0.162723741045876,0.0103027596083898,1.02764843549539,1.60931675657263,1.19006336200524,0,0,0,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.5,0.666666666666667,0.666666666666667
2013,pcpi_pch,0.5,rolling window,absolute,bvar_const,0.195772928089078,0.128703089335011,0.00241495133867854,0.0646548874153887,0.907548656066402,1.21696912609779,0.949844698289436,0.285714285714286,0.285714285714286,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,1,1,0,0,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1
2014,pcpi_pch,0.5,rolling window,absolute,bvar_const,0.427656019984174,0.123075658734206,0.13977726493077,0.164803096319198,1.80844234812352,2.81828784557402,1.99757573998254,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857
2015,pcpi_pch,0.5,rolling window,absolute,bvar_const,0.256517651563525,0.126959978558995,0.12504304829132,0.00451462471320985,1.10162584392847,1.5604139419849,1.19276019419388,0,0,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,0,0,0,0,0,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857
2016,pcpi_pch,0.5,rolling window,absolute,bvar_const,0.340835130266299,0.150050565753611,0.190411171670446,0.000373392842241651,1.41676388235739,2.50412370821621,1.73482147733904,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0,0,0,0,0,0,0,0,0.142857142857143,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714
2017,pcpi_pch,0.5,rolling window,absolute,bvar_const,0.34942418667706,0.147705714663437,0.0295285794309121,0.172189892582711,1.42381854964558,2.62581749259385,1.76570306945455,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.857142857142857,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1
2018,pcpi_pch,0.5,rolling window,absolute,bvar_const,0.362754171476944,0.141132216595255,0.147295524640404,0.0743264302412843,1.55187391752977,2.27216188171844,1.71986898711912,0,0,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.714285714285714,0.714285714285714,0.714285714285714,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.857142857142857,0.857142857142857,0.857142857142857
2019,pcpi_pch,0.5,rolling window,absolute,bvar_const,0.349598787748485,0.148278228726772,0.20053577005027,0.000784788971443236,1.59220780955222,2.52901779626068,1.73323005470767,0.142857142857143,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0,0,0,0,0,0,0,0.142857142857143,0.142857142857143,0.285714285714286,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714
2020,pcpi_pch,0.5,rolling window,absolute,bvar_const,0.498361643247761,0.140616928428079,0.216774101126983,0.1409706136927,2.28740445750861,2.75755408894293,2.2082001518729,0,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.571428571428571,0.857142857142857,0,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857
2021,pcpi_pch,0.5,rolling window,absolute,bvar_const,0.533237882635867,0.142058477237005,0.363070684202896,0.0281087211959661,2.22759777045544,3.70400651585631,2.74779828997335,0,0,0,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.666666666666667,0.666666666666667,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.5,0.666666666666667,0.666666666666667,0.666666666666667
